,title,text,date,rating
1943,Outback - Iguatemi Shopping,"A tradição e qualidade dos produtos do Outback faz com a gente esteja sempre indo lá. Entretanto, as filas quilométricas são um desístimulo. Infelizmente nem sempre se consegue comer, já que a fila de espera duara, às vezes, até 3 horas. Uma pena.",27 de dezembro de 2013,bubble_30
1944,Humm...,"Para quem gosta de algo bom  de alta qualidade pode se dirigir ao local,é perfeito e um tempero ótimo, indico para todos sem acessoes. Estão de parabéns do atendimento ao prato.",27 de dezembro de 2013,bubble_50
1945,Perfeição ,"Um dos melhores cantos para se fazer uma refeição em Brasília, almoço ou jantar. Lugar organizado, atendimento perfeito e um Ribs on the Barbie impecável.",26 de dezembro de 2013,bubble_50
1946,Melhor Happy Hour!!,"Lugar excelente!! É importante chegar bem cedo, no máximo 18:30h para conseguir lugar. Dose dupla até as 20h com chopp mais gelado, impossível. Atendimento rápido com profissionais muito educados e prestativos. A comida também é muito saborosa e rápida. Pra quem gosta de comida apimentada...Mais",25 de dezembro de 2013,bubble_50
1947,Comida perfeita!,"Olha vou falar uma coisa, vale muitoooo a pena ir neste lugar maravilhoso. Tem um pão perfeito que é cortesia, eu comi a picanha maturada meu DEUS o que é aquilo... Se não me engano foi 53 reais, comi também asinha de frango com molho...Mais",25 de dezembro de 2013,bubble_50
1948,Melhorou bastante,"Fui ontem ao Outback, com minha esposa e minha filha, e o restaurante melhorou muito. Apesar de lotado, os drinks vieram mais bem servidos, a cerveja Budweiser numa tacha gelada, e a comida bem servida em porções maiores do que antes e muito gostosa, que...Mais",23 de dezembro de 2013,bubble_40
1949,Costelinha Perfeita,"Simplesmente perfeita a costelinha de porco deste lugar. O chopp também vem geladinho e atendimento é ótimo. É tudo bem caro, mas vale o preço.",19 de dezembro de 2013,bubble_50
1950,Nota 10.,"Tem uma costela com batatas deliciosa, compro sempre, prefiro comer em casa. O restaurante é muito escuro o que eu não gosto, mas acho que casais de namorados apreciam.",18 de dezembro de 2013,bubble_50
1951,Uma das melhores redes de restaurante do Brasil,"Restaurante muito bom, com diversas opções, tendo pratos como a cebola e a costelinha com sabor inigualável, o atendimento sempre é bem feito, não havendo relator negativos.",16 de dezembro de 2013,bubble_40
1952,"Serviço personalizado, comida excelente, ambiente agradável","Tive uma ótima experiência no Outback do Iguatemi em Brasília. A comida é excelente, ambiente aconchegante e o primor pelo serviço personalizado merecem destaque. Assim que você senta, o garçom se apresenta pelo nome, o que não é comum em restaurantes.",15 de dezembro de 2013,bubble_50
1953,Demora Muito,"Fui numa terça e numa quarta, simplesmente esperei por quase 2h. se não tiver pressa, pode ir..., se tiver pressa, pule essa opção de restaurante.",15 de dezembro de 2013,bubble_30
1954,Perfeito,"A rede por si só dispensaria comentários, mas como estamos aqui para isso, rs. 
Só elogios, a melhor Steak House do mercado. Cardápio repleto de opções deliciosas e um chopp da Brahma que sai em canecas ""congeladas"". 
Os atendentes são dedicados e prestativos.
O único...Mais",11 de dezembro de 2013,bubble_50
1955,Excelente,"O Out Back com certeza é o melhor restaurante do gênero. COntudo, hoje em dia está paraticamente impossível conseguir uma mesa, sobretudo, aos finais de semana, mas isso é mais uma prova do quanto é bom.
A Cebola frita(""bloom onion"") é indispensável para aqueles que...Mais",11 de dezembro de 2013,bubble_50
1956,Outback Steakhouse é muito bom.,Ótima comida e uma atendimento muito bom. É um dos meus restaurantes preferidos em Brasília. Ótima opção para happy hour.,11 de dezembro de 2013,bubble_50
1957,A melhor de BSB,"A melhor steak house de Brasília, disparado. Muitas opções no cardápio, atendimento esforçado etc.
Contudo, chegar e encontrar mesa disponível de cara é quaaaase impossível. então paciencia para esperar por vaga.
Os preços são elevados, mas como as porções são fartas, indo com um grupo...Mais",10 de dezembro de 2013,bubble_40
1958,Ótima costela,"Com um ambiente bem atrativo para todas as idades, um cardápio muito bom incluindo uma deliciosa e famosa costela e saladas muito gostosas além dos drinks e chopps.",5 de dezembro de 2013,bubble_50
1959,Padrão Outback,"Segue o padrão da rede, excelentes pratos, bons preços, excelentes carnes. Destaque especial para a cebola de entrada e a costelinha, grande brilho da casa.

Uma dica, com a nota fiscal do Outback, procurar na internet: ""pesquisa outback"" e preencher a pesquisa de satisfação, que...Mais",4 de dezembro de 2013,bubble_50
1960,"Comida ótima, adoro esse restaurante","Adoro comer no Outback e como sempre que opto em comer lá saiu muito satisfeita tanto pela comida como pelo atendimento, além do que o chopp deles é ótimo vem super gelado.",4 de dezembro de 2013,bubble_40
1961,Adoramos,"Adoramos visitar o outback, comida de qualidade, bom atendimento...mas ninguém merece aquelas filas intermináveis ..",3 de dezembro de 2013,bubble_40
1962,Ótimo restaurante,Ótimo restaurante! a melhor pedida é a costelinha ao molho barbecue. Também você deve pedir o melhor brownie da cidade. A cebola empanada é uma delícia mas cuidado com os exageros.,2 de dezembro de 2013,bubble_40
1963,bom ambiente,Querendo tomar um chop esse é o lugar. alem das carnes tradicionais no padrão outback. sempre com fila com isso pego algum lugar no bar ou no lado externo.,29 de novembro de 2013,bubble_50
1964,Ótimo restaurante,O Outback é a melhor opção para quem deseja degustar de uma culinária singular. Tal restaurante possui um cardápio variado que agrada a qualquer pessoa.,29 de novembro de 2013,bubble_50
1965,Excelente,O restaurante Outback é excelente essa rede de churrascaria presa bastante pela qualidade indico a todos. A localização é excelente... Em Brasília você irar encontrar vários Outbacks... Indico a todos.,27 de novembro de 2013,bubble_50
1966,Costelinha deliciosa,"Lá tem uma das melhores costelinhas de porco! Todas as comidas são deliciosas e tem muitas opções, para todos os gostos. É um ótimo para ir no happy hour!",27 de novembro de 2013,bubble_50
1967,Carne Deliciosa,"Ambiente agradável. A porção servida é suficiente para duas pessoas, pois fui com minha irmã e pensávamos que seria pouco, mas quando chegou nos surpreendemos. A costela com o molho muito gostoso e saboroso. A batatinha crocante para completar. Apesar de não ser muito saudável...Mais",27 de novembro de 2013,bubble_50
1968,Muito bom,"O ambiente é gostoso, a comida deliciosa, mas o preço é meio salgadinho, mas vale a pena pois o chopp é muito bom e a cebola empanada é deliciosa.",26 de novembro de 2013,bubble_40
1969,sem igual,"Não tem muito o que falar do outback, acho que todos já conhecem, é um restaurante muito bom com ótimos garçons e muitas opções de pratos, recomento demais para quem estiver perto do park, da pra ir até de metrô.",26 de novembro de 2013,bubble_50
1970,Bom,O Outback Steakhouse é um ambiente bom e o atendimento também. Comida boa mas o preço é salgadinho. Mas vale a pena conferir a costela e a batata.,25 de novembro de 2013,bubble_40
1971,Prefiro o do Iguatemi.,"Na loja do Park Shopping, me sinto como se estivesse recebendo favores dos garçons.
O atendimento é melhor no Shopping Iguatemi.
As comidas são muito gostosas, apesar do preço um pouco alto.
Eles têm um horário em que a qualidade do serviço cai um pouco...Mais",25 de novembro de 2013,bubble_40
1972,"O de sempre, mas caprichado.","Bem bom, mas acaba enjoando... e como quase não muda, tem que passar um tempinho sem ir! Infelizmente nos dias mais ou menso sempre há filas enormes e muita espera :( O atendimento procura (pelo menos)( ser muito bom.",25 de novembro de 2013,bubble_40
1973,Sempre bom pedir recomendações de pratos dos amigos,"A entrada foi uma salada caesar, não gostei por causa do excesso de alho e sal, não aguentei comer até o fim. Para os hipertensos nunca comam essa salada....
De prato principal pedi Rockhamptom Ribeye ao ponto, essa sim é uma carne gostosa, mas da...Mais",25 de novembro de 2013,bubble_30
1974,Divertido,"Ótimo ambiente!!! Diversão pura para compartilhar com os amigos. Delícia o chopp servido, principalmente na billabong hour (das 18h as 20h de segunda a sexta-feira) quando a cada um chopp servido tem outro grátis. Recomendo!!!",24 de novembro de 2013,bubble_50
1975,Nada demais,"Bem, fui por falta de opção. Se você já conhece a rede de restaurantes não perca seu tempo e tente ir a algum diferente que ainda não conheça como o Mangai ou o Nossa Cozinha Bistrô.",24 de novembro de 2013,bubble_30
1976,Bom mas caro.,"Uma típica steakhouse. As comidas muito boas, ambiente agradável, bom atendimento. Poderia caprichar um pouco nos preços",24 de novembro de 2013,bubble_40
1977,excelente chopp,"Gostei muito da Outback, mesmo tendo esperado mais de uma hora por uma mesa. A espera valeu muito a pena, principalmente porque foi regada pelo excelente chopp que a casa serve. o atendimento é muito bom, os garçons sao muito solícitos.",23 de novembro de 2013,bubble_40
1978,Eu recomendo,Pra que pegar engarrafamento.....se você pode desfrutar de ótima  companhia num lugar maravilhoso...der uma passada por lá e desfrute..do melhor  em alimentacao .....com o melhor chá  da noite....rssss,23 de novembro de 2013,bubble_50
1979,Costela show!,Ambiente muito agradável e comida excelente. Sugestão para quem ainda não conhece é a costela de porco. É muito saborosa! Os atendentes são eficientes e os pedidos ficam prontos em um tempo razoável. O único problema é a demora para se conseguir uma mesa. Mas...Mais,23 de novembro de 2013,bubble_50
1980,Ótimo ambiente e bem freqüentado,"Lugar ótimo,com atendimento singular. Rapidez no atendimento e o cardápio com várias opções de carnes,frutos do mar e saladas!
Além do pão australiano quentinho que é a marca registrada do outback",23 de novembro de 2013,bubble_40
1981,Bom ambiente,"Preço elevado para o tamanho dos pratos, mas o ambiente e o atendimento são excelentes! as opções de comidas são variadas. Se vc não gosta de pimenta avisem pois a maioria da comida vem apimentada,",23 de novembro de 2013,bubble_30
1982,Sabor da Costela,"Lugar muito bom para um bate papo, vinhos e costelinha uma delícia, única coisa e a fila que sempre se enfrenta para adentrar às casa, mas no geral a casa oferece o que a de melhor em todo o seu ambiente. Muito limpo, os garçons...Mais",21 de novembro de 2013,bubble_50
1983,Perfeito,"Mais uma vez avaliando um Outback. Pra mim, sempre é perfeito. Preço, qualidade, atendimento e clima. Maravilhoso, sempre. O de Brasília reune tudo isso. Tomar aquele chopp gelado, com uma costelinha maravilhosa, é muito bom.",18 de novembro de 2013,bubble_50
1984,Uma das melhores opções gastronômicas da cidade,"O Outback pode ser considerado às vezes um local para um jantar romântico, um almoço em família ou até mesmo o local ideal para o happy hour com os amigos da faculdade ou trabalho. Boas opções de comidas e petiscos em geral e uma grande...Mais",17 de novembro de 2013,bubble_50
1985,Perfeito para qualquer ocasião,"Sempre sou muito bem atendida, os pratos vêm bem servidos e quentinhos. Fã incondicional do bar-restaurante.",15 de novembro de 2013,bubble_50
1986,Pra esquecer as calorias...,"Cebola gigante, costelinha com molho barbecue, baked potato. A melhor sobremesa é o Cinamon Oblivion, pra repartir ou não...",13 de novembro de 2013,bubble_40
1987,Melhor costela,"O restaurante possui a melhor costela que já comi, aconselho acompanhar com um chopp e uma batata recheada ou com uma cebola. Excelente ambiente, possui ambiente para quem fuma.",12 de novembro de 2013,bubble_50
1988,Cuidado  com a fila,"Exelete restaurante ,como todos da franquia, situado no Park Shoping de Brasilia, desta-se pela qualidade da carne e das promoções do Happy hour!",11 de novembro de 2013,bubble_50
1989,Qualidade e Tempo de Espera,"É difícil eu conseguir comer no Outback, pois nunca tenho paciência para esperar mais de um hora. Sempre procuro outro restaurante ao lado.
No último sábado cheguei cedo (12h20) e tive a sorte de não esperar. A carne é de excelente qualidade e o atendimento...Mais",11 de novembro de 2013,bubble_40
1990,O tempo de espera nao vale a pena,"O outback de brasilia oferece em termos de comida, ambiente e atendimento a mesma excelente qualidade das demais unidades da franquia espalhadas por algumas cidades do brasil e do mundo.
No entanto, o que me chamou a atençao em Brasilia foi o tempo de espera....Mais",9 de novembro de 2013,bubble_30
1991,Recomendo,"Muito bom, atendimento de primeira e excelente. Local de fácil acesso, atendimento excelente. Pratos diferenciados, o valor é proporcional ao local e qualidade da comida.",9 de novembro de 2013,bubble_40
