game_id,turn_number,nickname,rack,location,move,points,score,turn_type
T34QuAsv,8,amoghies,EGHINNQ,9C,Q.,+21,66,Play
T34QuAsv,9,BasicBot,?ABCITT,K3,B.T,+10,123,Play
T34QuAsv,10,amoghies,EFGHINN,3K,.EN,+13,79,Play
T34QuAsv,11,BasicBot,?ACINOT,N1,ACTIONs,+76,199,Play
T34QuAsv,12,amoghies,FGHIINR,O7,HI,+19,98,Play
T34QuAsv,13,BasicBot,AEKMRTX,1L,EX.M,+42,241,Play
T34QuAsv,14,amoghies,AAFGINR,4N,.F,+9,107,Play
T34QuAsv,15,BasicBot,AAEKRRT,C13,.AR,+10,251,Play
T34QuAsv,16,amoghies,AAAGINR,15C,.ARING,+24,131,Play
T34QuAsv,17,BasicBot,AEHIKRT,14H,ARK,+20,271,Play
T34QuAsv,18,amoghies,AAGOSVW,K11,VOWS,+28,159,Play
T34QuAsv,19,BasicBot,EFHIIIT,13K,.IFE,+20,291,Play
T34QuAsv,20,amoghies,AAEGNST,10H,AGNATES,+73,232,Play
T34QuAsv,21,BasicBot,DDHIILT,N10,.HI.LD,+20,311,Play
T34QuAsv,22,amoghies,BEGILOT,15L,BI.E,+30,262,Play
T34QuAsv,23,BasicBot,AADIRRT,7B,ART,+12,323,Play
T34QuAsv,24,amoghies,?GLOOTU,A1,OUTGLOw,+80,342,Play
T34QuAsv,25,BasicBot,ADINNRT,12J,N.T,+10,333,Play
T34QuAsv,26,amoghies,AEEEOOP,6A,.P,+20,362,Play
T34QuAsv,27,BasicBot,ADIINRR,4A,.RAND,+14,347,Play
T34QuAsv,28,amoghies,AEEEOO,5D,OO,+12,374,Play
T34QuAsv,29,BasicBot,IIR,M8,IR.,+4,351,Play
T34QuAsv,30,amoghies,AEEE,G7,A.,+6,380,Play
T34QuAsv,31,BasicBot,I,1A,.I,+2,353,Play
T34QuAsv,32,BasicBot,,,(EEE),+6,359,End
BkjUcQhB,1,BasicBot,DEEINNR,8D,DINNER,+18,18,Play
BkjUcQhB,2,cheechako,ABLNRST,H4,BLAR.,+10,10,Play
BkjUcQhB,3,BasicBot,?DEGNRY,6F,RE.DYiNG,+72,90,Play
BkjUcQhB,4,cheechako,FKNRSTV,K5,F.NK,+20,30,Play
BkjUcQhB,5,BasicBot,CFHIRXZ,F8,.IX,+26,116,Play
BkjUcQhB,6,cheechako,ARRSTUV,E10,ART,+15,45,Play
BkjUcQhB,7,BasicBot,CEFHRWZ,12B,WRE.CH,+28,144,Play
BkjUcQhB,8,cheechako,ALMRSUV,M6,.UV,+8,53,Play
BkjUcQhB,9,BasicBot,ACFOOUZ,13G,OUZO,+30,174,Play
BkjUcQhB,10,cheechako,AAGLMRS,8K,.A.AS,+39,92,Play
BkjUcQhB,11,BasicBot,ACDEFII,C9,FAI.ED,+28,202,Play
BkjUcQhB,12,cheechako,GJLMRST,J12,J.LT,+13,105,Play
BkjUcQhB,13,BasicBot,?ACDEIP,15E,PEDAn.IC,+95,297,Play
BkjUcQhB,14,cheechako,EGHMRSV,B8,MEH,+34,139,Play
BkjUcQhB,15,BasicBot,BLLMOOT,L12,BLO.,+16,313,Play
BkjUcQhB,16,cheechako,GIRSTTV,14A,VI.,+14,153,Play
BkjUcQhB,17,BasicBot,ALMNOTW,K10,TWO,+24,337,Play
BkjUcQhB,18,cheechako,EGIRSTT,A6,TIER,+30,183,Play
BkjUcQhB,19,BasicBot,AAELMNU,N8,.LUMNAE,+22,359,Play
BkjUcQhB,20,cheechako,EGGISTT,10M,G.T,+4,187,Play
BkjUcQhB,21,BasicBot,AAOOPSU,A13,O.A,+18,377,Play
BkjUcQhB,22,cheechako,EEEGIST,I2,GEE,+9,196,Play
BkjUcQhB,23,BasicBot,AIOPSUY,L3,YUA.,+19,396,Play
BkjUcQhB,24,cheechako,EINOQST,B5,QI,+17,213,Play
BkjUcQhB,25,BasicBot,EIIOPSS,D3,POISE.,+18,414,Play
BkjUcQhB,26,cheechako,ENOOST,1G,STONE,+20,233,Play
BkjUcQhB,27,BasicBot,IS,10E,..IS,+11,425,Play
BkjUcQhB,28,BasicBot,,,(O),+2,427,End
35z2QvF7,1,BasicBot,AADEINO,8H,ANODE,+14,14,Play
35z2QvF7,2,Glilac,CEHINNW,9J,WINCH,+26,26,Play
35z2QvF7,3,BasicBot,AEIOOTV,K8,..VOT,+18,32,Play
35z2QvF7,4,Glilac,?ADELNS,H8,.NALySED,+74,100,Play
35z2QvF7,5,BasicBot,AEIJOOY,14F,JO.Y,+30,62,Play
35z2QvF7,6,Glilac,BEEMORT,7I,EM,+16,116,Play
35z2QvF7,7,BasicBot,AAEIIIO,,-AIIIO,+0,62,Exchange
35z2QvF7,8,Glilac,BEEOORT,15D,BROO.,+22,138,Play
35z2QvF7,9,BasicBot,AAEIISS,N8,A.I,+8,70,Play
35z2QvF7,10,Glilac,DEEINNT,O2,DENTINE,+83,221,Play
35z2QvF7,11,BasicBot,AEGISSU,13J,USAGE,+22,92,Play
35z2QvF7,12,Glilac,EGINPRW,2J,WINGE.,+38,259,Play
35z2QvF7,13,BasicBot,AEIIRSU,L1,U.I,+4,96,Play
35z2QvF7,14,Glilac,AELLPRX,N5,AX,+52,311,Play
35z2QvF7,15,BasicBot,AEIMRSY,1H,YEA,+23,119,Play
35z2QvF7,16,Glilac,EHILLPR,14L,HILL,+26,337,Play
35z2QvF7,17,BasicBot,FIMRRSZ,11J,F.RM,+9,128,Play
35z2QvF7,18,Glilac,CEEKPRR,6D,PECKER,+23,360,Play
35z2QvF7,19,BasicBot,IORSSUZ,D4,ZI.,+28,156,Play
35z2QvF7,20,Glilac,LOOQRTU,11D,QUOL.,+28,388,Play
35z2QvF7,21,BasicBot,BIORSSU,12C,BIS,+34,190,Play
35z2QvF7,22,Glilac,AIOPRTT,E3,PAT.,+27,415,Play
35z2QvF7,23,BasicBot,AEORSUV,2F,OVA,+13,203,Play
35z2QvF7,24,Glilac,AFGIORT,1A,FRIGOT,+38,453,Play
35z2QvF7,25,BasicBot,DEERRSU,B1,.EUSED,+22,225,Play
35z2QvF7,26,Glilac,?ATT,4I,TeAT,+14,467,Play
35z2QvF7,27,Glilac,,,(RR),+4,471,End
VhX4cjp5,1,BasicBot,EIILMNS,8G,MIL,+10,10,Play
VhX4cjp5,2,Aaditya198,CDGLUWW,9F,GU,+9,9,Play
VhX4cjp5,3,BasicBot,EEINOPS,J7,PEONIES,+67,77,Play
VhX4cjp5,4,Aaditya198,CDLNWWY,11I,W.ND,+16,25,Play
VhX4cjp5,5,BasicBot,AEGILRT,10G,GLE.,+16,93,Play
VhX4cjp5,6,Aaditya198,CILUWXY,9J,.W,+5,30,Play
VhX4cjp5,7,BasicBot,AADFIRT,L10,A.RIFT,+22,115,Play
VhX4cjp5,8,Aaditya198,CILTUXY,15L,.IC,+5,35,Play
VhX4cjp5,9,BasicBot,AADEKRV,O12,DARK,+63,178,Play
VhX4cjp5,10,Aaditya198,LRTUUXY,10L,.X,+9,44,Play
VhX4cjp5,11,BasicBot,AAEHIOV,K5,OVA,+16,194,Play
VhX4cjp5,12,Aaditya198,BLRTUUY,L3,TUB,+14,58,Play
VhX4cjp5,13,BasicBot,AEHIORU,J2,HOUR,+20,214,Play
VhX4cjp5,14,Aaditya198,EELORUY,,(time),-10,48,Timeout
6KDYvhWX,1,BasicBot,AEFFIVY,8E,IFFY,+26,26,Play
6KDYvhWX,2,phil-s,BHLNNRT,E7,B.RTH,+20,20,Play
6KDYvhWX,3,BasicBot,AELRTVW,H5,WAV.,+13,39,Play
6KDYvhWX,4,phil-s,BCDELNN,6G,B.NNED,+11,31,Play
6KDYvhWX,5,BasicBot,ELPRTVZ,K5,P.RV,+18,57,Play
6KDYvhWX,6,phil-s,ACLRRSU,D11,ARC,+15,46,Play
6KDYvhWX,7,BasicBot,DEILTTZ,C6,TITLED,+16,73,Play
6KDYvhWX,8,phil-s,ALOORSU,8K,.ALOR,+27,73,Play
6KDYvhWX,9,BasicBot,GGLNOTZ,N7,G.NZO,+35,108,Play
6KDYvhWX,10,phil-s,CEOOPSU,O11,SCOOP,+38,111,Play
6KDYvhWX,11,BasicBot,DEEGILT,10J,GLIT.,+19,127,Play
6KDYvhWX,12,phil-s,ADEETUX,14J,TUXED.,+32,143,Play
6KDYvhWX,13,BasicBot,ADEEEST,L13,E.,+9,136,Play
6KDYvhWX,14,phil-s,AAEEILN,15G,ALIEN,+19,162,Play
6KDYvhWX,15,BasicBot,ADEESTU,12H,DUETS,+36,172,Play
6KDYvhWX,16,phil-s,?AAEGMU,D3,AGUE,+12,174,Play
6KDYvhWX,17,BasicBot,AEJNORY,C3,YA,+23,195,Play
6KDYvhWX,18,phil-s,?AEIMNU,E2,AMEN,+28,202,Play
6KDYvhWX,19,BasicBot,?EJNOOR,8A,JO.,+30,225,Play
6KDYvhWX,20,phil-s,?AEIIKU,L4,KI.,+20,222,Play
6KDYvhWX,21,BasicBot,?AEINOR,2E,.ERAtION,+61,286,Play
6KDYvhWX,22,phil-s,?AEHIRU,1G,AHI,+36,258,Play
6KDYvhWX,23,BasicBot,IIMOOSS,14B,MISO,+18,304,Play
6KDYvhWX,24,phil-s,?EEQRUW,15A,Qi,+33,291,Play
6KDYvhWX,25,BasicBot,EIOS,F11,SO,+10,314,Play
6KDYvhWX,26,phil-s,EERUW,9N,.E,+4,295,Play
6KDYvhWX,27,BasicBot,EI,K10,.E.,+6,320,Play
6KDYvhWX,28,phil-s,ERUW,M13,W.E,+22,317,Play
6KDYvhWX,29,BasicBot,I,H11,I.,+3,323,Play
6KDYvhWX,30,BasicBot,,,(RU),+4,327,End
hpQ6VVJu,1,Aaditya198,HLMORSW,8D,WORMS,+28,28,Play
hpQ6VVJu,2,BasicBot,BEGMOST,E7,B.G,+6,6,Play
hpQ6VVJu,3,Aaditya198,?AEHILU,H7,U.,+2,30,Play
hpQ6VVJu,4,BasicBot,AEEMOST,F8,.OE,+8,14,Play
hpQ6VVJu,5,Aaditya198,?AEHIIL,I6,AH,+18,48,Play
hpQ6VVJu,6,BasicBot,AADEMST,J4,DAM,+22,36,Play
hpQ6VVJu,7,Aaditya198,?EIILOU,K4,OE,+11,59,Play
hpQ6VVJu,8,BasicBot,AEEIPST,L1,PEAT,+26,62,Play
hpQ6VVJu,9,Aaditya198,?EIILSU,,-ILU,+0,59,Exchange
hpQ6VVJu,10,BasicBot,BEEIRSS,2J,BE.RS,+26,88,Play
hpQ6VVJu,11,Aaditya198,?CEIIOS,10F,.CO,+5,64,Play
hpQ6VVJu,12,BasicBot,EIIIPSV,,-IIV,+0,88,Exchange
hpQ6VVJu,13,Aaditya198,?EEIIST,,-IIT,+0,64,Exchange
hpQ6VVJu,14,BasicBot,AEINPST,H10,.PIATE,+27,115,Play
hpQ6VVJu,15,Aaditya198,?AEEOSV,14F,VA.,+14,78,Play
hpQ6VVJu,16,BasicBot,CDNORST,11H,.OND,+14,129,Play
hpQ6VVJu,17,Aaditya198,?DEEIOS,12K,ED,+9,87,Play
hpQ6VVJu,18,BasicBot,CLNRSTU,12D,SULC.,+14,143,Play
GNiqTPvF,1,KinderJason,ADFHLMN,8G,DAHL,+16,16,Play
GNiqTPvF,2,BasicBot,CEIRTWY,J6,WI.Y,+18,18,Play
GNiqTPvF,3,KinderJason,EFJMNNV,K5,FEN,+19,35,Play
GNiqTPvF,4,BasicBot,ACDERTU,G8,.UD,+6,24,Play
GNiqTPvF,5,KinderJason,AJMNSUV,9F,V.M,+12,47,Play
GNiqTPvF,6,BasicBot,ACELRRT,H6,CR..,+8,32,Play
GNiqTPvF,7,KinderJason,ABHJNSU,L4,JAB,+37,84,Play
GNiqTPvF,8,BasicBot,AEILRTT,5K,..T,+6,38,Play
GNiqTPvF,9,KinderJason,FHNSSUU,N2,FUNS,+21,105,Play
GNiqTPvF,10,BasicBot,AEILRRT,11B,TRAILER,+70,108,Play
GNiqTPvF,11,KinderJason,DGHLSUV,3M,V.G,+14,119,Play
GNiqTPvF,12,BasicBot,?OOPTTX,D8,POT.TO,+22,130,Play
GNiqTPvF,13,KinderJason,DHLMSUU,B11,.USH,+14,133,Play
GNiqTPvF,14,BasicBot,?AAEOPX,K9,AXE,+25,155,Play
GNiqTPvF,15,KinderJason,BDLMNUZ,9C,Z.,+21,154,Play
GNiqTPvF,16,BasicBot,?AEIOPR,A14,OI,+11,166,Play
GNiqTPvF,17,KinderJason,BDLMNSU,12K,DUB,+24,178,Play
GNiqTPvF,18,BasicBot,?AEEOPR,13L,PEA,+22,188,Play
GNiqTPvF,19,KinderJason,AELMNRS,O8,ALMNERS,+86,264,Play
GNiqTPvF,20,BasicBot,?EIOORR,6F,OR.,+7,195,Play
GNiqTPvF,21,KinderJason,AEIKOSY,H11,.ISKY,+39,303,Play
GNiqTPvF,22,BasicBot,?EIORTW,14F,WO.,+18,213,Play
GNiqTPvF,23,KinderJason,AAEEOOQ,,-AAEOOQ,+0,303,Exchange
GNiqTPvF,24,BasicBot,?EEEIRT,14F,...E,+11,224,Play
GNiqTPvF,25,KinderJason,DEEGINN,B3,ENGINED,+74,377,Play
GNiqTPvF,26,BasicBot,?EEIORT,F9,.I.E,+14,238,Play
GNiqTPvF,27,KinderJason,?AAELOT,4B,.EOnATAL,+66,443,Play
GNiqTPvF,28,BasicBot,?EGOORT,H1,TOG.,+15,253,Play
GNiqTPvF,29,KinderJason,ACEIINQ,E2,CI.Q,+28,471,Play
GNiqTPvF,30,BasicBot,?EIOR,2G,R.OkIE,+5,258,Play
GNiqTPvF,31,BasicBot,,,(AEIN),+8,266,End
iJEL6GfG,1,cheechako,?EILRSW,H3,SWIRLEd,+76,76,Play
iJEL6GfG,2,BasicBot,ABEINOT,7E,TAI.BONE,+64,64,Play
iJEL6GfG,3,cheechako,BILLPUZ,6D,BIZ,+67,143,Play
iJEL6GfG,4,BasicBot,DGHNOOT,8L,HOOT,+42,106,Play
iJEL6GfG,5,cheechako,LLNOPUU,6K,UPO,+15,158,Play
iJEL6GfG,6,BasicBot,DDEEGIN,4H,.EDGED,+24,130,Play
iJEL6GfG,7,cheechako,FLLNTUY,J2,FU.,+15,173,Play
iJEL6GfG,8,BasicBot,AEIKNRV,3C,KNIVE.,+28,158,Play
iJEL6GfG,9,cheechako,EILLNTY,3L,YELL,+25,198,Play
iJEL6GfG,10,BasicBot,ACINNOR,5C,CAN,+20,178,Play
iJEL6GfG,11,cheechako,CEINTTY,O1,TI.T,+15,213,Play
iJEL6GfG,12,BasicBot,IMNORRT,N7,R.OM,+12,190,Play
iJEL6GfG,13,cheechako,ACEINRY,11I,CARNEY,+32,245,Play
iJEL6GfG,14,BasicBot,AINORST,L11,.O,+4,194,Play
iJEL6GfG,15,cheechako,AAEILNV,J9,AV.IL,+16,261,Play
iJEL6GfG,16,BasicBot,AINRSST,14J,STAIN,+25,219,Play
iJEL6GfG,17,cheechako,AADEMNO,15M,DOE,+17,278,Play
iJEL6GfG,18,BasicBot,?DIORRS,2J,.IR,+12,231,Play
iJEL6GfG,19,cheechako,AAMNRSU,9M,M.,+14,292,Play
iJEL6GfG,20,BasicBot,?DGORST,F6,..GS,+14,245,Play
iJEL6GfG,21,cheechako,AAFNRSU,E9,ARF,+14,306,Play
iJEL6GfG,22,BasicBot,?ADEORT,9M,..O,+7,252,Play
iJEL6GfG,23,cheechako,AEHNPSU,D11,EH,+15,321,Play
iJEL6GfG,24,BasicBot,?ADEJRT,C10,TREAD,+23,275,Play
iJEL6GfG,25,cheechako,AENPSUW,15A,WASP,+43,364,Play
iJEL6GfG,26,BasicBot,?AEIJUX,13F,aXIA.,+20,295,Play
iJEL6GfG,27,cheechako,EGNQU,H12,Q.,+21,385,Play
iJEL6GfG,28,BasicBot,EJU,10A,JE.,+12,307,Play
iJEL6GfG,29,cheechako,EGNU,14E,GNU,+18,403,Play
iJEL6GfG,30,BasicBot,U,,-,+0,307,Pass
iJEL6GfG,31,cheechako,E,10N,.E,+7,410,Play
iJEL6GfG,32,cheechako,,,(U),+2,412,End
jJPimSSJ,1,BasicBot,?AAOORT,8D,AORTA,+12,12,Play
jJPimSSJ,2,Glilac,BDEIKNZ,7E,ZEIN,+32,32,Play
jJPimSSJ,3,BasicBot,?ACOPRV,F6,P..V,+15,27,Play
jJPimSSJ,4,Glilac,BDIKOTU,E5,OU..,+30,62,Play
jJPimSSJ,5,BasicBot,?ACFORS,10B,AFROS,+24,51,Play
jJPimSSJ,6,Glilac,BDIKNRT,D1,BRINK,+34,96,Play
jJPimSSJ,7,BasicBot,?AACJOO,2D,.AJA,+27,78,Play
jJPimSSJ,8,Glilac,DEHRSTW,H1,THEW,+57,153,Play
jJPimSSJ,9,BasicBot,?BCEOOQ,3C,Q.,+22,100,Play
jJPimSSJ,10,Glilac,ADIRSTY,5H,SATYRID,+83,236,Play
jJPimSSJ,11,BasicBot,?BCEGOO,1A,BOO.,+24,124,Play
jJPimSSJ,12,Glilac,AELOSTY,L5,.OYALETS,+74,310,Play
jJPimSSJ,13,BasicBot,?CEGMNX,2A,EX,+40,164,Play
jJPimSSJ,14,Glilac,AEEHRTU,K10,HUE,+23,333,Play
jJPimSSJ,15,BasicBot,?ACEGMN,8L,.CME,+24,188,Play
jJPimSSJ,16,Glilac,AENRTUW,13E,UNWATER,+72,405,Play
jJPimSSJ,17,BasicBot,?AGGINN,1H,.wANGING,+83,271,Play
jJPimSSJ,18,Glilac,?DGIILP,H12,P.ID,+30,435,Play
jJPimSSJ,19,BasicBot,EILNOOU,C10,.OUL,+14,285,Play
jJPimSSJ,20,Glilac,?EGIILL,4B,LI.,+14,449,Play
jJPimSSJ,21,BasicBot,EIINOSV,B4,.IVE,+15,300,Play
jJPimSSJ,22,Glilac,?EEGILT,15H,.ELETInG,+80,529,Play
jJPimSSJ,23,BasicBot,CDIMNOS,3G,M.DICS,+23,323,Play
jJPimSSJ,24,Glilac,DEEFR,O7,F.EDER,+11,540,Play
jJPimSSJ,25,Glilac,,,(NO),+4,544,End
aTnuXvvL,1,BasicBot,CLLOORT,8D,COLOR,+20,20,Play
aTnuXvvL,2,Aaditya198,AAEHNNV,7G,HAVEN,+30,30,Play
aTnuXvvL,3,BasicBot,AIIIILT,D8,.ILIA,+14,34,Play
aTnuXvvL,4,Aaditya198,AEIINRY,6J,YE,+28,58,Play
aTnuXvvL,5,BasicBot,?DIIOPT,L4,DIP,+20,54,Play
aTnuXvvL,6,Aaditya198,AIINRRS,M2,RAINS,+24,82,Play
aTnuXvvL,7,BasicBot,?EILNOT,5D,TOwLINE,+68,122,Play
aTnuXvvL,8,Aaditya198,EEFIINR,4C,FINE,+21,103,Play
aTnuXvvL,9,BasicBot,AAERSTU,1M,TAU,+15,137,Play
aTnuXvvL,10,Aaditya198,EEILRSW,3A,WEEL,+27,130,Play
aTnuXvvL,11,BasicBot,AABEHRS,A1,HA.S,+33,170,Play
aTnuXvvL,12,Aaditya198,IIMRSTX,C12,MIX,+28,158,Play
aTnuXvvL,13,BasicBot,ABEOPRW,9G,WEB,+31,201,Play
aTnuXvvL,14,Aaditya198,AIJQRST,B13,QAT,+53,211,Play
aTnuXvvL,15,BasicBot,AMOOPRY,10C,P.OY,+17,218,Play
aTnuXvvL,16,Aaditya198,AEIJRSU,2M,.E,+8,219,Play
aTnuXvvL,17,BasicBot,AGMOORU,A14,MA,+30,248,Play
aTnuXvvL,18,Aaditya198,AIJRSUV,10I,AI,+8,227,Play
aTnuXvvL,19,BasicBot,GGKOORU,K9,GROG,+15,263,Play
aTnuXvvL,20,Aaditya198,EJRSUUV,12K,.UV,+14,241,Play
aTnuXvvL,21,BasicBot,EEKOORU,M10,RE.OKE,+26,289,Play
aTnuXvvL,22,Aaditya198,EEJRSSU,15L,J.ES,+57,298,Play
aTnuXvvL,23,BasicBot,ABFOOTU,2D,FOB,+21,310,Play
aTnuXvvL,24,Aaditya198,CERRSUZ,10M,.E,+4,302,Play
aTnuXvvL,25,BasicBot,ADDOTTU,O7,TOAD,+19,329,Play
aTnuXvvL,26,Aaditya198,CRRSTUZ,2D,...S,+9,311,Play
aTnuXvvL,27,BasicBot,?DGINTU,14A,...ING,+20,349,Play
aTnuXvvL,28,Aaditya198,CNRRTUZ,13F,UT,+6,317,Play
aTnuXvvL,29,BasicBot,?DDTU,E10,.DD,+22,371,Play
aTnuXvvL,30,Aaditya198,CNRRZ,E1,Z.,+11,328,Play
aTnuXvvL,31,BasicBot,?TU,15F,hUT,+9,380,Play
aTnuXvvL,32,BasicBot,,,(CNRR),+12,392,End
waTEeb5d,1,BasicBot,IRRSTTU,8G,RUT,+6,6,Play
waTEeb5d,2,KinderJason,AINOOTW,G7,W.IT,+12,12,Play
waTEeb5d,3,BasicBot,EEHIRST,G7,....E,+8,14,Play
waTEeb5d,4,KinderJason,AGNOOOT,H6,GO.T,+12,24,Play
waTEeb5d,5,BasicBot,EHILRST,12G,SLITHER,+81,95,Play
waTEeb5d,6,KinderJason,ANNOORU,11K,ON,+16,40,Play
waTEeb5d,7,BasicBot,?ABIPRX,I11,P.X,+20,115,Play
waTEeb5d,8,KinderJason,AENOPRU,H12,.OPE,+27,67,Play
waTEeb5d,9,BasicBot,?ABIIIR,M12,.IB,+10,125,Play
waTEeb5d,10,KinderJason,AILNRRU,N13,NIL,+16,83,Play
waTEeb5d,11,BasicBot,?AIILNR,15A,hAIRLIN.,+74,199,Play
waTEeb5d,12,KinderJason,ABQRRUZ,O14,ZA,+53,136,Play
waTEeb5d,13,BasicBot,CEEFGOV,D11,FEVE.,+22,221,Play
waTEeb5d,14,KinderJason,ABQRRUU,F14,Q.,+31,167,Play
waTEeb5d,15,BasicBot,ACGIMOW,C10,COW,+18,239,Play
waTEeb5d,16,KinderJason,ABORRUU,10A,RO.,+7,174,Play
waTEeb5d,17,BasicBot,ADEGIMO,A8,MI.AGE,+33,272,Play
waTEeb5d,18,KinderJason,ABRSUUY,6H,.UB,+12,186,Play
waTEeb5d,19,BasicBot,DDEGIOO,10J,GO,+13,285,Play
waTEeb5d,20,KinderJason,AEFRSUY,7J,YEAR,+15,201,Play
waTEeb5d,21,BasicBot,DDEIORS,N2,DROIDS,+32,317,Play
waTEeb5d,22,KinderJason,?CFOSSU,2G,FOCUSSe.,+65,266,Play
waTEeb5d,23,BasicBot,AEEEJLT,E9,LATE,+26,343,Play
waTEeb5d,24,KinderJason,AAAIKTY,H1,Y.K,+30,296,Play
waTEeb5d,25,BasicBot,EEEJMNV,4K,VEN.M,+26,369,Play
waTEeb5d,26,KinderJason,AAADHIT,I2,.AD,+14,310,Play
waTEeb5d,27,BasicBot,AEEJNNU,4F,NEE.,+18,387,Play
waTEeb5d,28,KinderJason,AADEHIT,3G,A..,+15,325,Play
waTEeb5d,29,BasicBot,AJNU,B7,NU,+6,393,Play
waTEeb5d,30,KinderJason,ADEHIT,C5,HEAD,+18,343,Play
waTEeb5d,31,BasicBot,AJ,C4,A....,+9,402,Play
waTEeb5d,32,KinderJason,IT,D3,IT,+8,351,Play
waTEeb5d,33,KinderJason,,,(J),+16,367,End
arbkLaG6,1,BasicBot,AIJORUY,8E,JURY,+28,28,Play
arbkLaG6,2,Vincent123,CEKPRRS,F8,.R,+2,2,Play
arbkLaG6,3,BasicBot,AABEIOR,7H,BOA,+13,41,Play
arbkLaG6,4,Vincent123,CEEKPRS,K1,PECKERS,+86,88,Play
arbkLaG6,5,BasicBot,ACEILLR,1H,CLI.,+24,65,Play
arbkLaG6,6,Vincent123,AGISUVY,3J,I.Y,+8,96,Play
arbkLaG6,7,BasicBot,AELORST,4K,.OA,+24,89,Play
arbkLaG6,8,Vincent123,AAGSUUV,N1,VUGS,+24,120,Play
arbkLaG6,9,BasicBot,?ELRSTT,L7,TRESTLe,+71,160,Play
arbkLaG6,10,Vincent123,AAENNUW,M12,AWE,+22,142,Play
arbkLaG6,11,BasicBot,ABEINTT,N10,BITE,+20,180,Play
arbkLaG6,12,Vincent123,AELNNUW,O7,WALE,+25,167,Play
arbkLaG6,13,BasicBot,AAEINRT,11K,A.,+4,184,Play
arbkLaG6,14,Vincent123,DENNOUV,15K,VODUN,+38,205,Play
arbkLaG6,15,BasicBot,AEFINRT,F7,F..,+6,190,Play
arbkLaG6,16,Vincent123,EFLNOOO,J10,FOOL,+18,223,Play
arbkLaG6,17,BasicBot,AEIINRT,8A,REIN....,+57,247,Play
arbkLaG6,18,Vincent123,AEEINOT,,-EO,+0,223,Exchange
arbkLaG6,19,BasicBot,AGINPST,C7,P.,+7,254,Play
arbkLaG6,20,Vincent123,?AEIMNT,14D,MANTIEs,+67,290,Play
arbkLaG6,21,BasicBot,AGINNST,H14,.N,+6,260,Play
arbkLaG6,22,Vincent123,DEEIOOX,15B,OXIDE,+24,314,Play
arbkLaG6,23,BasicBot,AGIINST,3N,.I,+3,263,Play
arbkLaG6,24,Vincent123,ADEHMNO,14A,AH,+20,334,Play
arbkLaG6,25,BasicBot,AAGINST,7C,.A,+6,269,Play
arbkLaG6,26,Vincent123,DEMNOUZ,,(time),-10,324,Timeout
DQAuGr5o,1,BasicBot,DIIKNRT,8G,DINK,+14,14,Play
DQAuGr5o,2,sitago,EEGLPUW,I7,P.EU,+12,12,Play
DQAuGr5o,3,BasicBot,BBIRSTT,K5,BRIST,+22,36,Play
DQAuGr5o,4,sitago,?EGILNW,10H,L.G,+9,21,Play
DQAuGr5o,5,BasicBot,ABEINOT,4K,OBI,+21,57,Play
DQAuGr5o,6,sitago,?ÄEINÜW,,-ÄÜW,+0,21,Exchange
DQAuGr5o,7,BasicBot,AEMNRST,3M,MAN,+18,75,Play
DQAuGr5o,8,sitago,?EGHHIN,O1,HI.GEHeN,+158,179,Play
DQAuGr5o,9,BasicBot,CEHRSTU,H10,.URCHS,+36,111,Play
DQAuGr5o,10,sitago,AAEHLNO,11J,OHA,+14,193,Play
DQAuGr5o,11,BasicBot,EMNTTUW,12D,UMWE.T,+20,131,Play
DQAuGr5o,12,sitago,AEEILNÜ,K11,.Ü,+8,201,Play
DQAuGr5o,13,BasicBot,EENNRTT,13K,TENN,+17,148,Play
DQAuGr5o,14,sitago,AEEILNV,O11,VIELE,+41,242,Play
DQAuGr5o,15,BasicBot,EKNRRST,D11,K.R,+6,154,Play
DQAuGr5o,16,sitago,?ACDNTU,6M,AC.,+15,257,Play
DQAuGr5o,17,BasicBot,ENNRSTZ,14A,ZENT,+19,173,Play
DQAuGr5o,18,sitago,?DEMNTU,A12,DU.E,+21,278,Play
DQAuGr5o,19,BasicBot,GNORRSU,9K,.ORRS,+18,191,Play
DQAuGr5o,20,sitago,?MMNQTU,,-MMQU,+0,278,Exchange
DQAuGr5o,21,BasicBot,EGLNRTU,15E,LUG.,+6,197,Play
DQAuGr5o,22,sitago,?EENSTX,15A,.X,+18,296,Play
DQAuGr5o,23,BasicBot,DEEFNRT,10G,F...,+9,206,Play
DQAuGr5o,24,sitago,?EENSTU,14K,ES,+14,310,Play
DQAuGr5o,25,BasicBot,DEEENRT,M6,.DE.,+5,211,Play
DQAuGr5o,26,sitago,?AEFNTU,2L,FA,+10,320,Play
DQAuGr5o,27,BasicBot,EEMNÖRT,G7,Ö.,+17,228,Play
DQAuGr5o,28,sitago,?ENNSTU,F1,STaUNEN,+69,389,Play
DQAuGr5o,29,BasicBot,EEMNRTY,1F,.YRTE,+42,270,Play
DQAuGr5o,30,sitago,AÄDIJMS,2D,SÄ.,+8,397,Play
DQAuGr5o,31,BasicBot,EEEMNQS,4E,Q.EEN,+15,285,Play
DQAuGr5o,32,sitago,ADIJM,6C,JAD.,+9,406,Play
DQAuGr5o,33,BasicBot,EMS,C4,SE.M,+14,299,Play
DQAuGr5o,34,BasicBot,,,(IM),+8,307,End
UhmDQa9q,1,JaronPow,ACELNNR,8D,CRANE,+20,20,Play
